created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,latitude,longitude,elevation,status
2021-12-01T18:11:08+07:00,276,795.83893,6.39156,0.01516,0.83008,30,63,NAN,,,,
2021-12-01T18:16:23+07:00,277,803.94635,6.33046,0.01768,2.00195,29,63,NAN,,,,
2021-12-01T18:21:37+07:00,278,767.16656,6.33046,0.03531,2.00195,30,64,NAN,,,,
2021-12-01T18:26:51+07:00,279,743.66937,6.20931,0.01516,2.00195,30,64,NAN,,,,
2021-12-01T18:32:04+07:00,280,724.92523,5.79598,0.01432,1.85547,30,63,NAN,,,,
2021-12-01T18:37:18+07:00,281,854.37769,6.63944,0.0034,1.5625,29,63,NAN,,,,
2021-12-01T18:42:34+07:00,282,779.54016,6.39156,0.01432,1.5625,29,63,NAN,,,,
2021-12-01T18:47:50+07:00,283,784.09894,6.26971,0.0076,1.70898,29,62,NAN,,,,
2021-12-01T18:53:04+07:00,284,779.54016,6.26971,0.01684,1.61133,29,63,NAN,,,,
2021-12-01T18:58:17+07:00,285,716.46344,5.91239,0.01516,1.5625,30,65,NAN,,,,
2021-12-01T19:03:31+07:00,286,755.66431,6.14924,0.01432,1.61133,29,63,NAN,,,,
2021-12-01T19:08:44+07:00,287,709.47186,5.79598,0.03783,1.51367,29,63,NAN,,,,
2021-12-01T19:13:59+07:00,288,736.59283,6.08952,0.01012,2.00195,29,62,NAN,,,,
2021-12-01T19:19:13+07:00,289,709.47186,5.79598,0.02944,2.09961,29,63,NAN,,,,
2021-12-01T19:24:28+07:00,290,755.66431,6.08952,0,2.05078,29,63,NAN,,,,
2021-12-01T19:29:43+07:00,291,740.89124,6.08952,0.02524,2.14844,29,61,NAN,,,,
2021-12-01T19:34:57+07:00,292,760.08313,6.08952,0.0328,2.00195,29,62,NAN,,,,
2021-12-01T19:40:12+07:00,293,784.09894,6.20931,0.01096,2.09961,29,62,NAN,,,,
2021-12-01T19:45:27+07:00,294,784.09894,6.14924,0.01096,2.29492,29,62,NAN,,,,
2021-12-01T19:50:40+07:00,295,788.67456,6.14924,0.01768,2.05078,29,61,NAN,,,,
2021-12-01T19:55:54+07:00,296,768.97064,6.08952,0.01768,2.09961,29,60,NAN,,,,
2021-12-01T20:03:37+07:00,297,890.73419,8.49899,0,2.09961,29,61,NAN,,,,
2021-12-01T20:08:52+07:00,298,854.37769,8.84678,0,2.24609,29,63,NAN,,,,
2021-12-01T20:14:07+07:00,299,864.38873,8.67188,0.0286,2.29492,29,61,NAN,,,,
2021-12-01T20:19:22+07:00,300,864.38873,8.75908,0.01432,2.39258,29,61,NAN,,,,
2021-12-01T20:24:38+07:00,301,912.32208,9.29293,0.00256,2.44141,29,62,NAN,,,,
2021-12-01T22:17:52+07:00,302,1575.6359,9.07362,0,2.92969,28,64,NAN,,,,
2021-12-01T22:23:05+07:00,303,1497.0243,8.68152,0.00844,2.92969,28,64,NAN,,,,
2021-12-01T22:28:19+07:00,304,1384.6047,8.52767,0.0202,2.92969,30,65,NAN,,,,
2021-12-01T22:33:33+07:00,305,1378.5822,8.45137,0.0286,2.83203,29,63,NAN,,,,
2021-12-01T22:38:48+07:00,306,1378.5822,8.45137,0.02524,2.92969,29,63,NAN,,,,
2021-12-01T22:44:02+07:00,307,1342.6252,8.07617,0.06639,3.125,29,63,NAN,,,,
2021-12-01T22:49:17+07:00,308,1481.9507,8.68152,0.02944,5.85938,29,64,NAN,,,,
2021-12-01T22:54:31+07:00,309,1444.1158,8.83707,0.05211,0.73242,29,64,NAN,,,,
2021-12-01T22:59:45+07:00,310,1458.3777,9.07362,0.03196,0.63477,30,65,NAN,,,,
2021-12-01T23:05:00+07:00,311,1473.2985,9.55849,0.04119,2.88086,29,65,NAN,,,,
2021-12-01T23:10:15+07:00,312,1406.9851,8.91549,0.01936,1.41602,29,64,NAN,,,,
2021-12-01T23:15:30+07:00,313,1406.9851,8.99434,0.02692,2.34375,29,64,NAN,,,,
2021-12-01T23:20:45+07:00,314,1224.4047,8.30004,0.0202,2.29492,29,65,NAN,,,,
2021-12-01T23:25:59+07:00,315,1096.6428,7.78343,0.03364,2.19727,29,65,NAN,,,,
2021-12-01T23:31:13+07:00,316,1079.1625,8.00237,0.03615,2.29492,30,66,NAN,,,,
2021-12-01T23:36:27+07:00,317,1090.2271,8.07617,0.016,2.68555,29,66,NAN,,,,
2021-12-01T23:41:41+07:00,318,1090.2271,8.07617,0.0286,2.19727,29,66,NAN,,,,
2021-12-01T23:46:55+07:00,319,1090.2271,8.07617,0.01432,2.19727,29,66,NAN,,,,
2021-12-01T23:52:10+07:00,320,1066.4857,8.07617,0.02104,2.19727,30,68,NAN,,,,
2021-12-01T23:57:25+07:00,321,1083.8348,7.78343,0,2.24609,29,67,NAN,,,,
2021-12-02T00:02:40+07:00,322,1066.4857,7.78343,0.02524,2.19727,30,68,NAN,,,,
2021-12-13T10:39:18+07:00,323,1167.7451,8.31601,0,3.56445,29,59,NAN,,,,
2021-12-13T10:44:32+07:00,324,432.08337,4.30541,0,3.41797,30,58,NAN,,,,
2021-12-13T10:46:33+07:00,325,434.59277,8.67961,0,1.2207,30,57,NAN,,,,
2021-12-13T10:54:44+07:00,326,615.26947,10.09452,0,1.2207,31,56,NAN,,,,
2021-12-13T10:57:38+07:00,327,293.48834,8.96745,0,1.2207,31,55,NAN,,,,
2021-12-13T10:59:08+07:00,328,281.36502,7.86317,0,1.26953,31,55,NAN,,,,
2021-12-13T11:06:22+07:00,329,187.26909,10.61205,0,1.46484,31,55,NAN,,,,
2021-12-13T11:11:36+07:00,330,130.96806,10.89143,0,1.2207,31,55,NAN,,,,
2021-12-13T11:13:04+07:00,331,161.46364,9.51692,0,1.31836,31,55,NAN,,,,
2021-12-13T11:18:20+07:00,332,124.00703,7.73369,0.00088,1.17188,31,55,NAN,,,,
2021-12-13T11:23:39+07:00,333,124.72533,7.83325,0,1.07422,31,54,NAN,,,,
2021-12-13T11:28:54+07:00,334,111.48566,7.73369,0,1.26953,31,54,NAN,,,,
2021-12-13T11:34:10+07:00,335,111.48566,7.73369,0.00088,1.31836,31,54,NAN,,,,
2021-12-13T11:39:25+07:00,336,111.48566,7.73369,0.0034,1.31836,31,54,NAN,,,,
2021-12-13T11:46:18+07:00,337,124.72533,9.07614,0,1.5625,31,54,NAN,,,,
2021-12-13T11:51:32+07:00,338,99.22878,7.74502,0,1.70898,31,54,NAN,,,,
2021-12-13T11:56:47+07:00,339,99.80239,7.45344,0,1.70898,31,53,NAN,,,,
2021-12-13T12:02:06+07:00,340,119.34649,7.54999,0.00088,1.75781,31,52,NAN,,,,
2021-12-13T12:07:21+07:00,341,112.7769,7.45344,0,1.75781,31,52,NAN,,,,
2021-12-13T12:12:35+07:00,342,112.7769,7.54999,0.00004,2.14844,31,52,NAN,,,,
2021-12-13T12:17:50+07:00,343,112.7769,7.8435,0,1.5625,31,52,NAN,,,,
2021-12-13T12:23:03+07:00,344,112.7769,7.8435,0,2.05078,31,52,NAN,,,,
2021-12-13T12:28:19+07:00,345,111.0146,7.64718,0.00172,1.9043,32,53,NAN,,,,
2021-12-13T12:33:32+07:00,346,118.16167,7.74502,0,1.95313,32,52,NAN,,,,
2021-12-13T12:38:47+07:00,347,111.65729,7.74502,0,1.80664,32,52,NAN,,,,
2021-12-13T12:44:02+07:00,348,105.39896,7.64718,0,1.61133,32,52,NAN,,,,
2021-12-13T12:49:17+07:00,349,99.38157,7.64718,0,1.85547,32,52,NAN,,,,
2021-12-13T12:54:32+07:00,350,105.39896,7.54999,0,1.85547,32,52,NAN,,,,
2021-12-13T12:59:46+07:00,351,99.95565,7.74502,0.01012,1.95313,32,51,NAN,,,,
2021-12-13T13:05:02+07:00,352,105.39896,7.74502,0.00676,2.39258,32,52,NAN,,,,
2021-12-13T13:10:16+07:00,353,94.14059,7.54999,0,2.00195,32,51,NAN,,,,
2021-12-13T13:15:31+07:00,354,99.95565,7.54999,0.00172,2.09961,32,51,NAN,,,,
2021-12-13T13:20:45+07:00,355,99.95565,7.64718,0.00424,2.24609,32,51,NAN,,,,
2021-12-13T13:25:59+07:00,356,94.68334,7.45344,0.01264,2.05078,32,50,NAN,,,,
2021-12-13T13:31:13+07:00,357,133.4566,8.96979,0.03951,2.39258,32,50,NAN,,,,
2021-12-13T13:36:27+07:00,358,100.53191,7.64718,0,2.53906,32,50,NAN,,,,
2021-12-13T13:41:43+07:00,359,106.61897,7.54999,0,2.53906,32,50,NAN,,,,
2021-12-13T13:46:57+07:00,360,126.36328,9.07614,0,2.44141,32,50,NAN,,,,
2021-12-13T13:52:11+07:00,361,93.74387,7.8435,0.00088,2.29492,33,50,NAN,,,,
2021-12-13T13:57:25+07:00,362,99.53442,7.74502,0,2.14844,33,50,NAN,,,,
2021-12-13T14:02:39+07:00,363,94.68334,7.8435,0,1.80664,32,50,NAN,,,,
2021-12-13T14:07:53+07:00,364,94.68334,7.74502,0,1.66016,32,50,NAN,,,,
2021-12-13T14:13:07+07:00,365,94.68334,7.94262,0.01348,1.46484,32,50,NAN,,,,
2021-12-13T14:18:20+07:00,366,94.14059,7.94262,0,1.66016,32,51,NAN,,,,
2021-12-13T14:23:34+07:00,367,93.5999,8.04239,0,1.9043,32,52,NAN,,,,
2021-12-13T14:28:49+07:00,368,118.84427,9.50828,0,1.66016,32,51,NAN,,,,
2021-12-13T14:34:04+07:00,369,99.95565,8.04239,0,1.66016,32,51,NAN,,,,
2021-12-13T14:39:21+07:00,370,126.36328,9.39923,0,1.70898,32,50,NAN,,,,
2021-12-13T14:44:36+07:00,371,94.68334,7.94262,0,1.85547,32,50,NAN,,,,
2021-12-13T14:49:57+07:00,372,99.53442,8.04239,0,1.2207,33,50,NAN,,,,
2021-12-13T14:55:11+07:00,373,94.68334,8.14281,0.00592,1.36719,32,50,NAN,,,,
2021-12-13T15:00:26+07:00,374,94.14059,8.14281,0,2.05078,32,51,NAN,,,,
2021-12-13T15:05:41+07:00,375,94.14059,8.14281,0,1.9043,32,51,NAN,,,,
2021-12-13T15:10:55+07:00,376,99.53442,8.55102,0,1.95313,33,50,NAN,,,,
2021-12-13T15:16:10+07:00,377,111.82906,10.1769,0,2.00195,33,50,NAN,,,,
2021-12-13T15:21:24+07:00,378,100.53191,8.24388,0.00256,1.75781,32,50,NAN,,,,
2021-12-13T15:26:38+07:00,379,93.74387,8.24388,0,1.66016,33,50,NAN,,,,
2021-12-13T15:31:51+07:00,380,94.28514,8.24388,0.01264,1.46484,33,49,NAN,,,,
2021-12-13T15:37:05+07:00,381,94.68334,8.14281,0,1.2207,32,50,NAN,,,,
2021-12-13T15:42:19+07:00,382,118.34344,9.72842,0,1.26953,33,50,NAN,,,,
2021-12-13T15:47:34+07:00,383,118.84427,9.72842,0,1.02539,32,51,NAN,,,,
2021-12-13T15:52:49+07:00,384,88.55761,8.3456,0.00508,0.97656,32,51,NAN,,,,
2021-12-13T15:58:03+07:00,385,93.5999,8.3456,0.02356,1.02539,32,52,NAN,,,,
2021-12-13T16:03:17+07:00,386,99.38157,8.44798,0,0.92773,32,52,NAN,,,,
2021-12-13T16:08:31+07:00,387,93.5999,8.44798,0.00004,0.92773,32,52,NAN,,,,
2021-12-13T16:13:45+07:00,388,88.04897,8.44798,0.00088,0.87891,32,52,NAN,,,,
2021-12-13T16:18:59+07:00,389,88.04897,8.65472,0,0.97656,32,52,NAN,,,,
2021-12-13T16:24:14+07:00,390,87.54217,8.65472,0.00928,0.87891,32,53,NAN,,,,
2021-12-13T16:29:27+07:00,391,111.0146,10.1769,0,1.07422,32,53,NAN,,,,
2021-12-13T16:34:41+07:00,392,95.0826,8.65472,0,0.87891,31,51,NAN,,,,
2021-12-13T16:39:56+07:00,393,93.06113,8.8641,0,0.87891,32,53,NAN,,,,
2021-12-13T16:45:10+07:00,394,93.06113,8.8641,0,0.87891,32,53,NAN,,,,
2021-12-13T16:50:25+07:00,395,117.48155,10.52053,0,1.07422,32,53,NAN,,,,
2021-12-13T16:55:40+07:00,396,98.80952,9.07614,0,0.78125,32,53,NAN,,,,
2021-12-13T17:00:54+07:00,397,93.06113,9.29086,0.02188,0.87891,32,53,NAN,,,,
2021-12-13T17:06:08+07:00,398,98.80952,9.29086,0,0.78125,32,53,NAN,,,,
2021-12-13T17:11:23+07:00,399,98.80952,9.29086,0,0.83008,32,53,NAN,,,,
2021-12-13T17:16:42+07:00,400,98.80952,9.50828,0.0076,0.83008,32,53,NAN,,,,
2021-12-13T17:21:57+07:00,401,98.23962,9.50828,0.00508,0.83008,32,54,NAN,,,,
2021-12-13T17:27:12+07:00,402,87.03725,9.39923,0,0.87891,32,54,NAN,,,,
2021-12-13T17:32:26+07:00,403,88.42179,9.50828,0.01768,0.83008,31,53,NAN,,,,
2021-12-13T17:37:41+07:00,404,99.80239,9.95128,0,0.87891,31,53,NAN,,,,
2021-12-13T17:42:56+07:00,405,88.42179,10.06375,0.00172,0.78125,31,53,NAN,,,,
2021-12-13T17:48:11+07:00,406,99.80239,9.95128,0.00004,0.83008,31,53,NAN,,,,
2021-12-13T17:53:26+07:00,407,105.23698,9.95128,0,0.87891,31,54,NAN,,,,
2021-12-13T17:58:42+07:00,408,105.84525,10.1769,0,0.83008,31,53,NAN,,,,
2021-12-13T18:03:56+07:00,409,99.22878,10.1769,0,0.87891,31,54,NAN,,,,
2021-12-13T18:09:10+07:00,410,99.22878,10.1769,0.00424,0.78125,31,54,NAN,,,,
2021-12-13T18:14:24+07:00,411,104.63091,10.29075,0,0.87891,31,55,NAN,,,,
2021-12-13T18:19:39+07:00,412,91.84734,10.40529,0.00004,0.83008,31,57,NAN,,,,
2021-12-13T18:24:53+07:00,413,127.96156,12.20849,0,1.07422,31,59,NAN,,,,
2021-12-13T18:30:07+07:00,414,95.27274,10.87046,0.02188,0.83008,31,61,NAN,,,,
2021-12-13T18:35:22+07:00,415,99.86259,10.75311,0.00676,1.02539,31,63,NAN,,,,
2021-12-13T18:40:36+07:00,416,94.01366,10.75311,0.01012,0.78125,30,65,NAN,,,,
2021-12-13T18:45:51+07:00,417,93.46159,10.75311,0.00592,0.87891,30,66,NAN,,,,
2021-12-13T18:51:05+07:00,418,104.38818,11.10727,0,0.83008,30,67,NAN,,,,
2021-12-13T18:56:19+07:00,419,92.36369,11.46784,0,0.78125,30,68,NAN,,,,
2021-12-13T19:01:33+07:00,420,92.36369,11.22675,0.00088,0.87891,30,68,NAN,,,,
2021-12-13T19:06:48+07:00,421,122.61325,10.87046,0.05043,0.83008,30,68,NAN,,,,
2021-12-13T19:12:05+07:00,422,116.09623,10.75311,0.00256,0.83008,30,68,NAN,,,,
2021-12-13T19:17:19+07:00,423,142.79468,11.83489,0.00424,1.02539,30,69,NAN,,,,
2021-12-13T19:22:34+07:00,424,109.16867,10.29075,0.00004,0.87891,30,69,NAN,,,,
2021-12-13T19:27:48+07:00,425,109.16867,10.29075,0,0.83008,30,69,NAN,,,,
2021-12-13T19:33:02+07:00,426,109.16867,10.52053,0.01096,0.87891,30,69,NAN,,,,
2021-12-13T19:38:16+07:00,427,109.16867,10.52053,0,0.83008,30,69,NAN,,,,
2021-12-13T19:43:29+07:00,428,115.41016,10.40529,0,0.78125,30,69,NAN,,,,
2021-12-13T19:48:44+07:00,429,97.9562,10.40529,0.00424,0.87891,30,68,NAN,,,,
2021-12-13T19:53:58+07:00,430,136.382,11.83489,0.00928,0.97656,30,68,NAN,,,,
2021-12-13T19:59:13+07:00,431,97.9562,10.06375,0.01936,0.78125,30,68,NAN,,,,
2021-12-13T20:05:52+07:00,432,87.12773,9.11907,0,1.02539,31,66,NAN,,,,
2021-12-13T20:11:05+07:00,433,63.34621,7.72832,0.016,0.83008,31,66,NAN,,,,
2021-12-13T20:16:20+07:00,434,58.83343,8.32072,0.04959,0.78125,31,67,NAN,,,,
2021-12-13T20:21:35+07:00,435,77.33822,9.30221,0.04707,0.83008,30,67,NAN,,,,
2021-12-13T20:26:49+07:00,436,58.83343,7.89507,0.02188,0.83008,31,67,NAN,,,,
2021-12-13T20:32:03+07:00,437,58.83343,8.06382,0,0.83008,31,67,NAN,,,,
2021-12-13T20:37:18+07:00,438,59.18298,7.9792,0.11174,0.87891,31,66,NAN,,,,
2021-12-13T20:42:33+07:00,439,55.4467,7.89507,0.00004,0.83008,30,67,NAN,,,,
2021-12-13T20:47:48+07:00,440,56.43507,7.56354,0.0118,0.87891,30,64,NAN,,,,
2021-12-13T20:53:02+07:00,441,53.1764,7.40073,0,0.78125,30,62,NAN,,,,
2021-12-13T20:58:17+07:00,442,53.48782,7.40073,0.02104,0.87891,30,61,NAN,,,,
2021-12-13T21:03:31+07:00,443,66.28767,8.5822,0.13442,1.02539,30,60,NAN,,,,
2021-12-13T21:08:45+07:00,444,49.72623,7.32007,0.03196,0.83008,30,61,NAN,,,,
2021-12-13T21:14:02+07:00,445,53.1764,7.23988,0.016,0.87891,30,62,NAN,,,,
2021-12-13T21:19:16+07:00,446,53.48782,7.23988,0.06051,0.83008,30,61,NAN,,,,
2021-12-13T21:24:30+07:00,447,49.72623,7.23988,0.00844,0.83008,30,61,NAN,,,,
2021-12-13T21:29:44+07:00,448,53.48782,7.23988,0.13106,0.87891,30,61,NAN,,,,
2021-12-13T21:35:00+07:00,449,57.43463,7.23988,0.09326,0.78125,30,61,NAN,,,,
2021-12-13T21:40:15+07:00,450,53.48782,7.32007,0.02524,0.87891,30,61,NAN,,,,
2021-12-13T21:45:29+07:00,451,57.10019,7.40073,0.01516,0.83008,30,62,NAN,,,,
2021-12-13T21:50:43+07:00,452,65.51878,8.75908,0.0076,0.83008,30,62,NAN,,,,
2021-12-13T21:55:56+07:00,453,53.1764,7.32007,0.00172,0.87891,30,62,NAN,,,,
2021-12-13T22:01:11+07:00,454,53.1764,7.32007,0.02692,0.78125,30,62,NAN,,,,
2021-12-13T22:06:26+07:00,455,53.1764,7.40073,0.0202,0.87891,30,62,NAN,,,,
2021-12-13T22:11:41+07:00,456,70.02289,8.5822,0.00676,1.31836,30,62,NAN,,,,
2021-12-13T22:16:55+07:00,457,53.1764,7.40073,0.00256,0.87891,30,62,NAN,,,,
2021-12-13T22:22:08+07:00,458,53.1764,7.32007,0.01432,0.87891,30,62,NAN,,,,
2021-12-13T22:27:23+07:00,459,61.21276,8.5822,0,1.02539,30,62,NAN,,,,
2021-12-13T22:32:38+07:00,460,53.1764,7.32007,0.01768,0.83008,30,62,NAN,,,,
2021-12-13T22:43:01+07:00,461,53.1764,7.32007,0.01936,0.97656,30,62,NAN,,,,
2021-12-13T22:48:16+07:00,462,45.87651,7.23988,0.01348,0.83008,30,62,NAN,,,,
2021-12-13T22:53:30+07:00,463,70.02289,8.67038,0.02608,1.07422,30,62,NAN,,,,
2021-12-13T22:58:43+07:00,464,45.87651,7.32007,0.00088,0.87891,30,62,NAN,,,,
2021-12-13T23:03:57+07:00,465,53.1764,7.16019,0.10502,0.83008,30,62,NAN,,,,
2021-12-13T23:09:12+07:00,466,45.87651,7.23988,0.02944,0.78125,30,62,NAN,,,,
2021-12-13T23:14:26+07:00,467,53.1764,7.32007,0.0034,0.83008,30,62,NAN,,,,
2021-12-13T23:19:41+07:00,468,53.1764,7.16019,0.0118,0.87891,30,62,NAN,,,,
2021-12-13T23:24:54+07:00,469,53.1764,7.32007,0.01432,0.83008,30,62,NAN,,,,
2021-12-13T23:30:08+07:00,470,53.1764,7.32007,0.01348,0.78125,30,62,NAN,,,,
2021-12-13T23:35:21+07:00,471,45.87651,7.32007,0.04455,0.87891,30,62,NAN,,,,
2021-12-13T23:40:36+07:00,472,45.87651,7.32007,0.05463,0.83008,30,62,NAN,,,,
2021-12-13T23:45:49+07:00,473,53.48782,7.40073,0,0.78125,30,61,NAN,,,,
2021-12-13T23:51:03+07:00,474,53.1764,7.40073,0.02944,1.61133,30,62,NAN,,,,
2021-12-13T23:56:17+07:00,475,53.1764,7.32007,0.01516,0.78125,30,62,NAN,,,,
2021-12-14T00:01:32+07:00,476,53.1764,7.40073,0.17053,1.51367,30,62,NAN,,,,
2021-12-14T00:06:46+07:00,477,53.1764,7.40073,0,1.26953,30,62,NAN,,,,
2021-12-14T00:12:00+07:00,478,53.1764,7.40073,0,0.78125,30,62,NAN,,,,
2021-12-14T00:17:14+07:00,479,53.1764,7.32007,0,0.78125,30,62,NAN,,,,
2021-12-14T00:22:29+07:00,480,45.87651,7.40073,0.00172,0.78125,30,62,NAN,,,,
2021-12-14T00:27:43+07:00,481,54.03043,7.40073,0,0.83008,29,61,NAN,,,,
2021-12-14T00:32:57+07:00,482,53.1764,7.40073,0,0.83008,30,62,NAN,,,,
2021-12-14T00:38:11+07:00,483,53.1764,7.40073,0,0.87891,30,62,NAN,,,,
2021-12-14T00:43:25+07:00,484,70.02289,8.67038,0,1.02539,30,62,NAN,,,,
2021-12-14T00:48:39+07:00,485,45.87651,7.40073,0,0.78125,30,62,NAN,,,,
2021-12-14T00:53:54+07:00,486,45.87651,7.40073,0.00088,0.78125,30,62,NAN,,,,
2021-12-14T00:59:08+07:00,487,49.43669,7.32007,0,0.83008,30,62,NAN,,,,
2021-12-14T01:04:22+07:00,488,53.1764,7.40073,0.00256,0.83008,30,62,NAN,,,,
2021-12-14T01:09:37+07:00,489,49.43669,7.40073,0,0.83008,30,62,NAN,,,,
2021-12-14T01:14:51+07:00,490,49.43669,7.40073,0.01516,0.83008,30,62,NAN,,,,
2021-12-14T01:20:05+07:00,491,49.43669,7.32007,0,0.78125,30,62,NAN,,,,
2021-12-14T01:25:20+07:00,492,49.43669,7.40073,0,0.83008,30,62,NAN,,,,
2021-12-14T01:30:34+07:00,493,53.1764,7.40073,0.00256,0.78125,30,62,NAN,,,,
2021-12-14T01:35:48+07:00,494,49.43669,7.40073,0.00676,0.87891,30,62,NAN,,,,
2021-12-14T01:41:02+07:00,495,45.87651,7.48189,0,0.78125,30,62,NAN,,,,
2021-12-14T01:46:16+07:00,496,70.02289,8.93803,0.02272,1.07422,30,62,NAN,,,,
2021-12-14T01:51:30+07:00,497,49.43669,7.23988,0,0.78125,30,62,NAN,,,,
2021-12-14T01:56:44+07:00,498,54.03043,7.16019,0,0.83008,29,61,NAN,,,,
2021-12-14T02:01:58+07:00,499,49.43669,7.00224,0.01264,0.87891,30,62,NAN,,,,
2021-12-14T02:07:11+07:00,500,49.72623,7.08098,0.00592,0.87891,30,61,NAN,,,,
2021-12-14T02:12:25+07:00,501,49.43669,7.00224,0.0034,0.83008,30,62,NAN,,,,
2021-12-14T02:17:39+07:00,502,49.43669,7.16019,0,0.83008,30,62,NAN,,,,
2021-12-14T02:22:55+07:00,503,49.72623,7.08098,0,0.83008,30,61,NAN,,,,
2021-12-14T02:28:09+07:00,504,49.43669,7.16019,0,0.87891,30,62,NAN,,,,
2021-12-14T02:33:23+07:00,505,49.72623,7.08098,0,0.87891,30,61,NAN,,,,
2021-12-14T02:38:39+07:00,506,53.1764,7.00224,0,0.83008,30,62,NAN,,,,
2021-12-14T02:43:53+07:00,507,49.43669,7.08098,0.00004,0.78125,30,62,NAN,,,,
2021-12-14T02:49:07+07:00,508,46.61331,7.16019,0,0.83008,29,61,NAN,,,,
2021-12-14T02:54:20+07:00,509,49.43669,7.23988,0.01432,0.83008,30,62,NAN,,,,
2021-12-14T02:59:35+07:00,510,45.87651,7.23988,0,0.78125,30,62,NAN,,,,
2021-12-14T03:04:50+07:00,511,49.43669,7.23988,0,1.02539,30,62,NAN,,,,
2021-12-14T03:10:04+07:00,512,49.43669,7.16019,0,0.83008,30,62,NAN,,,,
2021-12-14T03:15:18+07:00,513,53.1764,7.23988,0,0.83008,30,62,NAN,,,,
2021-12-14T03:20:33+07:00,514,49.43669,7.32007,0.00088,0.78125,30,62,NAN,,,,
2021-12-14T03:25:46+07:00,515,53.1764,7.32007,0.01768,0.78125,30,62,NAN,,,,
2021-12-14T03:31:01+07:00,516,54.03043,7.40073,0,1.02539,29,61,NAN,,,,
2021-12-14T03:36:15+07:00,517,53.1764,7.40073,0,1.07422,30,62,NAN,,,,
2021-12-14T03:41:28+07:00,518,49.43669,7.40073,0,0.78125,30,62,NAN,,,,
2021-12-14T03:46:43+07:00,519,53.1764,7.32007,0.00844,0.83008,30,62,NAN,,,,
2021-12-14T03:52:03+07:00,520,52.86609,7.32007,0.00172,0.87891,30,63,NAN,,,,
2021-12-14T03:57:16+07:00,521,60.85558,8.67038,0.00172,1.07422,30,63,NAN,,,,
2021-12-14T04:02:30+07:00,522,52.86609,7.40073,0.00172,0.83008,30,63,NAN,,,,
2021-12-14T04:07:44+07:00,523,52.86609,7.40073,0.00676,0.78125,30,63,NAN,,,,
2021-12-14T04:12:57+07:00,524,52.86609,7.48189,0.00004,0.87891,30,63,NAN,,,,
2021-12-14T04:18:12+07:00,525,52.86609,7.48189,0.00592,0.87891,30,63,NAN,,,,
2021-12-14T04:23:26+07:00,526,69.6143,8.67038,0,1.07422,30,63,NAN,,,,
2021-12-14T04:28:40+07:00,527,53.71696,7.32007,0,0.78125,29,62,NAN,,,,
2021-12-14T04:33:54+07:00,528,52.86609,7.32007,0.00844,0.83008,30,63,NAN,,,,
2021-12-14T04:39:08+07:00,529,52.86609,7.48189,0.00508,0.87891,30,63,NAN,,,,
2021-12-14T04:44:21+07:00,530,52.86609,7.32007,0.01768,0.87891,30,63,NAN,,,,
2021-12-14T04:49:37+07:00,531,52.86609,7.48189,0.01516,0.87891,30,63,NAN,,,,
2021-12-14T04:54:52+07:00,532,52.86609,7.56354,0.0076,0.83008,30,63,NAN,,,,
2021-12-14T05:00:07+07:00,533,69.6143,8.75908,0.02524,0.97656,30,63,NAN,,,,
2021-12-14T05:05:21+07:00,534,53.71696,7.48189,0.03028,1.07422,29,62,NAN,,,,
2021-12-14T05:10:35+07:00,535,65.13646,8.75908,0.03699,0.97656,30,63,NAN,,,,
2021-12-14T05:15:51+07:00,536,69.91378,8.93803,0.01768,1.07422,29,64,NAN,,,,
2021-12-14T05:26:15+07:00,537,53.32157,7.64568,0.04791,0.87891,28,65,NAN,,,,
2021-12-14T05:31:32+07:00,538,49.07147,7.72832,0.00928,0.83008,29,65,NAN,,,,
2021-12-14T05:36:45+07:00,539,53.01074,7.81144,0,0.83008,28,66,NAN,,,,
2021-12-14T05:42:00+07:00,540,70.21408,9.02829,0,1.07422,28,65,NAN,,,,
2021-12-14T05:47:14+07:00,541,52.78354,7.89507,0,0.83008,29,65,NAN,,,,
2021-12-14T05:52:29+07:00,542,52.78354,7.72832,0.01264,0.78125,29,65,NAN,,,,
2021-12-14T05:57:43+07:00,543,53.09352,7.72832,0.02104,0.83008,29,64,NAN,,,,
2021-12-14T06:02:57+07:00,544,69.91378,9.02829,0.01012,0.83008,29,64,NAN,,,,
2021-12-14T06:08:12+07:00,545,52.78354,7.81144,0.00844,0.78125,29,65,NAN,,,,
2021-12-14T06:13:26+07:00,546,53.09352,7.81144,0.01684,0.83008,29,64,NAN,,,,
2021-12-14T06:18:40+07:00,547,53.63356,7.89507,0.0118,0.73242,28,64,NAN,,,,
2021-12-14T06:23:54+07:00,548,53.63356,7.89507,0.01012,0.83008,28,64,NAN,,,,
2021-12-14T06:29:07+07:00,549,57.01122,8.14895,0.0076,0.83008,29,64,NAN,,,,
2021-12-14T06:34:21+07:00,550,53.63356,8.06382,0.0202,1.02539,28,64,NAN,,,,
2021-12-14T06:39:35+07:00,551,57.59111,8.32072,0.0034,0.78125,28,64,NAN,,,,
2021-12-14T06:44:49+07:00,552,57.59111,8.40737,0.0118,0.87891,28,64,NAN,,,,
2021-12-14T06:50:03+07:00,553,57.59111,8.40737,0.1067,0.83008,28,64,NAN,,,,
2021-12-14T06:55:17+07:00,554,57.01122,8.40737,0.02104,0.83008,29,64,NAN,,,,
