created_at,field1,field2,field3,field4,field5,field6
2021-12-24T21:07:10+07:00,457.93265,10.50902,0.01516,1.75781,27,78
2021-12-24T21:12:26+07:00,381.50693,9.90531,0.02272,1.46484,27,78
2021-12-24T21:17:41+07:00,408.46014,10.50902,0.00844,1.46484,27,79
2021-12-24T21:22:57+07:00,393.6557,10.30547,0.01768,1.46484,27,79
2021-12-24T21:28:18+07:00,389.57849,10.20457,0.01768,1.46484,28,79
2021-12-24T21:33:33+07:00,409.11346,10.61167,0.02272,1.46484,28,77
2021-12-24T21:38:47+07:00,409.11346,10.71491,0.03783,1.46484,28,77
2021-12-24T21:44:01+07:00,409.11346,10.81873,0.00928,1.46484,28,77
2021-12-24T21:49:16+07:00,503.3317,12.00033,0.0202,1.75781,28,78
2021-12-24T21:54:32+07:00,409.11346,10.71491,0.01264,1.46484,28,77
2021-12-24T21:59:46+07:00,409.11346,10.71491,0.01852,1.46484,28,77
2021-12-24T22:05:00+07:00,409.11346,10.81873,0.0244,1.46484,28,77
2021-12-24T22:10:14+07:00,524.00409,12.11141,0.01264,1.75781,28,77
2021-12-24T22:15:33+07:00,409.11346,10.81873,0.02524,1.46484,28,77
2021-12-24T22:20:47+07:00,527.14984,10.81873,0.02188,1.46484,28,76
2021-12-24T22:26:02+07:00,411.56958,10.81873,0.00592,1.46484,28,76
2021-12-24T22:31:19+07:00,411.56958,10.71491,0.01852,1.46484,28,76
2021-12-24T22:36:36+07:00,411.56958,10.81873,0.016,1.46484,28,76
2021-12-24T22:41:53+07:00,411.56958,10.81873,0.01432,1.46484,28,76
2021-12-24T22:47:07+07:00,411.56958,10.71491,0.02524,1.46484,28,76
2021-12-24T22:52:23+07:00,392.55527,10.61167,0.0244,1.46484,29,76
2021-12-24T22:57:39+07:00,509.39966,10.50902,0.01096,1.46484,28,76
2021-12-24T23:02:55+07:00,486.99017,11.56219,0.01768,1.46484,29,76
2021-12-24T23:13:24+07:00,364.15332,10.00449,0.01936,1.46484,29,76
2021-12-24T23:18:38+07:00,370.1582,10.10424,0.02104,1.46484,28,75
2021-12-24T23:23:52+07:00,367.95407,9.90531,0.02356,1.46484,28,76
